id,date,title,caption,alt,mime,attached_to_post,source_url,local_path,used_in_archive,downloaded
3903,2016-10-27,cropped-Logo_invers_square.png,https://pivotce.com/files/2014/05/cropped-Logo_invers_square.png,,image/png,,https://pivotce.com/files/2014/05/cropped-Logo_invers_square.png,images/files/2014/05/cropped-Logo_invers_square.png,no,ok
3904,2016-10-28,large,,,image/png,3749,https://pivotce.com/files/2016/07/large.png,images/files/2016/07/large.png,yes,ok
3908,2016-10-29,Bethesda,Welcome to Bethesda,Welcome to Bethesda,image/jpeg,3905,https://pivotce.com/files/2016/10/Bethesda.jpg,images/files/2016/10/Bethesda.jpg,yes,ok
3914,2016-11-12,weboscenter,A screen capture of webOS Center at the internet archive.,A screen capture of webOS Center at the internet archive.,image/jpeg,3913,https://pivotce.com/files/2016/11/weboscenter.jpg,images/files/2016/11/weboscenter.jpg,yes,ok
3927,2016-11-17,ambox_warning_blue_construction-svg,,,image/png,3923,https://pivotce.com/files/2016/11/Ambox_warning_blue_construction.svg.png,images/files/2016/11/Ambox_warning_blue_construction.svg.png,yes,ok
3943,2016-11-25,cdn_webosnation,,,image/png,,https://pivotce.com/files/2016/11/cdn_webosnation.png,images/files/2016/11/cdn_webosnation.png,no,ok
3944,2016-11-25,cdn_webosnation,,,image/png,,https://pivotce.com/files/2016/11/cdn_webosnation-1.png,images/files/2016/11/cdn_webosnation-1.png,no,ok
3946,2016-11-29,dcmeetup05-11-2016,Attendees at the Bethesda meetup.,Attendees at the Bethesda meetup.,image/jpeg,3945,https://pivotce.com/files/2016/11/DCMeetup05-11-2016.jpg,images/files/2016/11/DCMeetup05-11-2016.jpg,yes,ok
3952,2016-12-24,christmas-16,,,image/jpeg,,https://pivotce.com/files/2016/12/Christmas-16.jpg,images/files/2016/12/Christmas-16.jpg,yes,ok
3953,2016-12-24,OLYMPUS DIGITAL CAMERA,OLYMPUS DIGITAL CAMERA,,image/jpeg,,https://pivotce.com/files/2016/12/LuneOS_Cappuccino.jpg,images/files/2016/12/LuneOS_Cappuccino.jpg,no,ok
3973,2017-01-04,ces_2017,LG’s David Vanderwaal Presents the webOS fridge with Amazon’s Mike George at CES 2017,LG's David Vanderwaal Presents the webOS fridge with Amazon's Mike George at CES 2017,image/png,3969,https://pivotce.com/files/2017/01/CES_2017.png,images/files/2017/01/CES_2017.png,yes,ok
3979,2017-01-16,company_structure_pic,"Image from TCL website, January 2017","Image from TCL website, January 2017",image/jpeg,3978,https://pivotce.com/files/2017/01/company_structure_pic.jpg,images/files/2017/01/company_structure_pic.jpg,yes,ok
3994,2017-01-25,Meccano Bridge,Working on the Meccano Bridge by David Dixon.,Working on the Meccano Bridge by David Dixon.,image/jpeg,3988,https://pivotce.com/files/2017/01/MeccanoBridge3255515.jpg,images/files/2017/01/MeccanoBridge3255515.jpg,yes,ok
4000,2017-02-17,LuneOS_Chai_Latte,Image: Lachlan Hardy,LuneOS Chai Latte,image/jpeg,,https://pivotce.com/files/2017/02/LuneOS_Chai_Latte.jpg,images/files/2017/02/LuneOS_Chai_Latte.jpg,no,ok
4005,2017-02-20,LuneOS_Chai_Latte,Image: Lachlan Hardy,LuneOS Chai Latte,image/jpeg,4001,https://pivotce.com/files/2017/02/LuneOS_Chai_Latte2.jpg,images/files/2017/02/LuneOS_Chai_Latte2.jpg,yes,ok
4017,2017-04-01,LuneOS_Cold_Brew2,LuneOS Cold Brew,LuneOS Cold Brew,image/jpeg,,https://pivotce.com/files/2017/04/LuneOS_Cold_Brew2.jpg,images/files/2017/04/LuneOS_Cold_Brew2.jpg,yes,ok
4023,2017-04-14,Enyo_Next-Gen,Enyo Next-Gen,Enyo Next-Gen,image/jpeg,4022,https://pivotce.com/files/2017/04/Enyo_Next-Gen.jpg,images/files/2017/04/Enyo_Next-Gen.jpg,yes,ok
4050,2017-07-23,cortado,,,image/jpeg,4047,https://pivotce.com/files/2017/07/cortado.jpg,images/files/2017/07/cortado.jpg,yes,ok
4059,2017-08-12,Rooted_TV,Rooted TV,Rooted TV,image/jpeg,4058,https://pivotce.com/files/2017/08/Rooted_TV.jpg,images/files/2017/08/Rooted_TV.jpg,yes,ok
4071,2017-09-08,LuneOS_decaf,LuneOS September release: Decaf,LuneOS September release: Decaf,image/jpeg,4070,https://pivotce.com/files/2017/09/LuneOS_decaf.jpg,images/files/2017/09/LuneOS_decaf.jpg,yes,ok
4103,2017-10-11,001-7zip,,,image/png,4090,https://pivotce.com/files/2017/10/001-7zip.png,images/files/2017/10/001-7zip.png,yes,ok
4104,2017-10-11,002-7zip,,,image/png,4090,https://pivotce.com/files/2017/10/002-7zip.png,images/files/2017/10/002-7zip.png,yes,ok
4105,2017-10-11,003-7Zip,,,image/png,4090,https://pivotce.com/files/2017/10/003-7Zip.png,images/files/2017/10/003-7Zip.png,yes,ok
4106,2017-10-11,007-flash,,,image/png,4090,https://pivotce.com/files/2017/10/007-flash.png,images/files/2017/10/007-flash.png,yes,ok
4107,2017-10-11,008-widevineNotOK,,,image/png,4090,https://pivotce.com/files/2017/10/008-widevineNotOK.png,images/files/2017/10/008-widevineNotOK.png,yes,ok
4108,2017-10-11,008-widevineOK,,,image/png,4090,https://pivotce.com/files/2017/10/008-widevineOK.png,images/files/2017/10/008-widevineOK.png,yes,ok
4109,2017-10-11,Netflix,"Netflix on the HP Touchpad (It’s a bit slow, but works!)",Showtime,image/png,4090,https://pivotce.com/files/2017/10/009-Netflix.png,images/files/2017/10/009-Netflix.png,yes,ok
4143,2017-11-10,noskype,,,image/jpeg,4137,https://pivotce.com/files/2017/11/noskype.jpg,images/files/2017/11/noskype.jpg,yes,ok
4144,2017-11-10,skypelog,,,image/png,4137,https://pivotce.com/files/2017/11/skypelog.png,images/files/2017/11/skypelog.png,yes,ok
4152,2017-11-10,dianbaoveer,It installs and runs on the Veer but the screen doesn’t scale properly so it’s not usable.,,image/png,,https://pivotce.com/files/2017/11/dianbaoveer.png,images/files/2017/11/dianbaoveer.png,no,ok
4153,2017-11-10,imageview,Image sending and receiving works great but viewing is well…not great.,,image/png,,https://pivotce.com/files/2017/11/imageview.png,images/files/2017/11/imageview.png,no,ok
4155,2017-11-10,chatview,It really does look nice on the Pre 3 and you can send audio files too.,,image/png,,https://pivotce.com/files/2017/11/chatview.png,images/files/2017/11/chatview.png,no,ok
4156,2017-11-10,dianbaopre3,The list of chats on the Pre 3.,,image/png,,https://pivotce.com/files/2017/11/dianbaopre3.png,images/files/2017/11/dianbaopre3.png,no,ok
4157,2017-11-10,dianbaotouchpad,It doesn’t take up the whole screen but works fine if you have a bluetooth keyboard attached.,,image/png,,https://pivotce.com/files/2017/11/dianbaotouchpad.png,images/files/2017/11/dianbaotouchpad.png,no,ok
4160,2017-11-17,browser_download_list,,,image/png,4158,https://pivotce.com/files/2017/11/browser_download_list.png,images/files/2017/11/browser_download_list.png,yes,ok
4162,2017-11-17,browser_preferences,,,image/png,4158,https://pivotce.com/files/2017/11/browser_preferences.png,images/files/2017/11/browser_preferences.png,yes,ok
4163,2017-11-17,internalz_sorted,,,image/png,4158,https://pivotce.com/files/2017/11/internalz_sorted.png,images/files/2017/11/internalz_sorted.png,yes,ok
4164,2017-11-17,internalz_unsorted,,,image/png,4158,https://pivotce.com/files/2017/11/internalz_unsorted.png,images/files/2017/11/internalz_unsorted.png,yes,ok
4165,2017-11-17,Oil_Change,Photo Credit: U.S.  Air Force / Airman 1st Class Nicole Leidholm,Oil Change,image/jpeg,,https://pivotce.com/files/2017/11/Oil_Change.jpg,images/files/2017/11/Oil_Change.jpg,yes,ok
4184,2017-12-01,Qualcomm-2,,,image/jpeg,4183,https://pivotce.com/files/2017/12/Qualcomm-2.jpg,images/files/2017/12/Qualcomm-2.jpg,yes,ok
4191,2017-12-01,m6BFtJQW_400x400,,,image/png,4141,https://pivotce.com/files/2017/12/m6BFtJQW_400x400.png,images/files/2017/12/m6BFtJQW_400x400.png,yes,ok
4204,2017-12-03,Capture,,,image/png,4203,https://pivotce.com/files/2017/12/Capture.png,images/files/2017/12/Capture.png,yes,ok
4205,2017-12-03,Pre,Before and after on a Pre.,,image/jpeg,4203,https://pivotce.com/files/2017/12/pre.jpg,images/files/2017/12/pre.jpg,yes,ok
4206,2017-12-03,TouchPad,Before and after on a TouchPad.,,image/jpeg,4203,https://pivotce.com/files/2017/12/tp.jpg,images/files/2017/12/tp.jpg,yes,ok
4237,2017-12-05,foleoebay,,,image/png,4236,https://pivotce.com/files/2017/12/foleoebay.png,images/files/2017/12/foleoebay.png,variant,ok
4244,2017-12-05,00-Family-02-870×400,,,image/png,3753,https://pivotce.com/files/2016/10/00-Family-02-870x400.png,images/files/2016/10/00-Family-02-870x400.png,no,ok
4245,2017-12-05,suite,,,image/png,3753,https://pivotce.com/files/2016/10/suite.png,images/files/2016/10/suite.png,yes,ok
4246,2017-12-05,gone,,,image/png,4236,https://pivotce.com/files/2017/12/gone.png,images/files/2017/12/gone.png,yes,ok
4250,2017-12-08,Capture,,,image/png,4249,https://pivotce.com/files/2017/12/Capture-1.png,images/files/2017/12/Capture-1.png,yes,ok
4276,2017-12-12,comment,,,image/png,4274,https://pivotce.com/files/2017/12/comment.png,images/files/2017/12/comment.png,yes,ok
4285,2017-12-22,karenmadden,,,image/jpeg,4284,https://pivotce.com/files/2017/12/inset-photo-11.jpg,images/files/2017/12/inset-photo-11.jpg,yes,ok
4296,2017-12-23,weboshandshake2,,,image/jpeg,4284,https://pivotce.com/files/2017/12/weboshandshake2.jpg,images/files/2017/12/weboshandshake2.jpg,yes,ok
4299,2017-12-24,forums_home,,,image/png,4298,https://pivotce.com/files/2017/12/forums_home.png,images/files/2017/12/forums_home.png,yes,ok
4305,2017-12-31,forums_2017-31-12_103451,Export your forum list,,image/png,4298,https://pivotce.com/files/2017/12/forums_2017-31-12_103451.png,images/files/2017/12/forums_2017-31-12_103451.png,yes,ok
4306,2017-12-31,internalz_2017-31-12_103541,Rename the file,,image/png,4298,https://pivotce.com/files/2017/12/internalz_2017-31-12_103541.png,images/files/2017/12/internalz_2017-31-12_103541.png,yes,ok
4307,2017-12-31,communities_2017-10-11_212655,Import the forum,,image/png,4298,https://pivotce.com/files/2017/12/communities_2017-10-11_212655.png,images/files/2017/12/communities_2017-10-11_212655.png,yes,ok
4320,2018-01-13,weboshandshake2,hello,,image/jpeg,,https://pivotce.com/files/2018/01/weboshandshake2.jpg,images/files/2018/01/weboshandshake2.jpg,variant,ok
4327,2018-01-27,Doppio,LuneOS Doppio release,LuneOS Doppio release,image/jpeg,,https://pivotce.com/files/2018/01/Doppio.jpeg,images/files/2018/01/Doppio.jpeg,no,ok
4342,2018-02-19,github,,,image/png,4334,https://pivotce.com/files/2018/02/github.png,images/files/2018/02/github.png,yes,ok
4356,2018-03-15,20180212002610,,,image/png,4331,https://pivotce.com/files/2018/03/20180212002610.png,images/files/2018/03/20180212002610.png,yes,ok
4357,2018-03-15,20180214034531,,,image/png,4331,https://pivotce.com/files/2018/03/20180214034531.png,images/files/2018/03/20180214034531.png,yes,ok
4364,2018-03-19,Evolution_LG_webOS.0,,,image/jpeg,4363,https://pivotce.com/files/2018/03/Evolution_LG_webOS.0.jpg,images/files/2018/03/Evolution_LG_webOS.0.jpg,yes,ok
4385,2018-03-22,webOSOSE-RPi3,webOS OSE on Rpi3,webOS OSE on Rpi3,image/png,4381,https://pivotce.com/files/2018/03/webOSOSE-RPi3.png,images/files/2018/03/webOSOSE-RPi3.png,yes,ok
4392,2018-03-24,palm stuff,,,image/jpeg,4389,https://pivotce.com/files/2018/03/palm-stuff.jpg,images/files/2018/03/palm-stuff.jpg,variant,ok
4399,2018-03-28,Palm_logo_2005,,,image/png,4397,https://pivotce.com/files/2018/03/Palm_logo_2005.png,images/files/2018/03/Palm_logo_2005.png,yes,ok
4443,2018-10-16,Pepito,The New Palm phone.,The New Palm phone.,image/jpeg,4441,https://pivotce.com/files/2018/10/Pepito.jpg,images/files/2018/10/Pepito.jpg,yes,ok
4456,2018-10-21,LuneOS Doppio,LuneOS Doppio release.,A coffee machine fills twin cups: Doppio,image/jpeg,,https://pivotce.com/files/2018/10/Doppio2.jpg,images/files/2018/10/Doppio2.jpg,yes,ok
4480,2019-06-21,LuneOS_eggnog-latte,The June Stable release of LuneOS: Egg Nog Latte,LuneOS Egg Nog Latte,image/jpeg,4477,https://pivotce.com/files/2019/06/LuneOS_eggnog-latte.jpg,images/files/2019/06/LuneOS_eggnog-latte.jpg,yes,ok
4539,2021-02-05,Eiskaffee,Eiskaffee Image by roDesignment from Pixabay,LuneOS: Eiskaffee,image/jpeg,,https://pivotce.com/files/2021/02/Eiskaffee.jpg,images/files/2021/02/Eiskaffee.jpg,yes,ok
4599,2024-03-30,VCF_East_Marconi,"The InfoAge Museum, New Jersey","The InfoAge Museum, New Jersey",image/jpeg,4596,https://pivotce.com/files/2024/03/VCF_East_Marconi.jpg,images/files/2024/03/VCF_East_Marconi.jpg,yes,ok
4617,2024-09-23,Touchpad USB C,,,image/jpeg,4616,https://pivotce.com/files/2024/09/20240923_101836-scaled.jpg,images/files/2024/09/20240923_101836-scaled.jpg,yes,ok
4626,2024-09-24,USB C Board,,,image/jpeg,4616,https://pivotce.com/files/2024/09/usbc-boards-2.jpg,images/files/2024/09/usbc-boards-2.jpg,no,ok
4656,2024-09-24,USB C Connector Board,,I used hot air to remove the micro port.,image/jpeg,4616,https://pivotce.com/files/2024/09/20240921_133333.jpg,images/files/2024/09/20240921_133333.jpg,yes,ok
4658,2024-09-25,NOVATEK CAMERA,EXIF_HDL_ID_1,,image/jpeg,4616,https://pivotce.com/files/2024/09/2020_0103_232648_011-scaled.jpg,images/files/2024/09/2020_0103_232648_011-scaled.jpg,no,ok
4659,2024-09-25,NOVATEK CAMERA,EXIF_HDL_ID_1,,image/jpeg,4616,https://pivotce.com/files/2024/09/2020_0103_232126_009-scaled.jpg,images/files/2024/09/2020_0103_232126_009-scaled.jpg,variant,ok
4660,2024-09-25,NOVATEK CAMERA,EXIF_HDL_ID_1,,image/jpeg,4616,https://pivotce.com/files/2024/09/2020_0103_232523_010-scaled.jpg,images/files/2024/09/2020_0103_232523_010-scaled.jpg,variant,ok
4661,2024-09-25,NOVATEK CAMERA,EXIF_HDL_ID_1,,image/jpeg,4616,https://pivotce.com/files/2024/09/2020_0103_231712_008-scaled.jpg,images/files/2024/09/2020_0103_231712_008-scaled.jpg,variant,ok
4665,2024-09-25,NOVATEK CAMERA,EXIF_HDL_ID_1,,image/jpeg,4616,https://pivotce.com/files/2024/09/2020_0103_230157_005-scaled.jpg,images/files/2024/09/2020_0103_230157_005-scaled.jpg,variant,ok
4666,2024-09-25,NOVATEK CAMERA,EXIF_HDL_ID_1,,image/jpeg,4616,https://pivotce.com/files/2024/09/2020_0103_225601_003-scaled.jpg,images/files/2024/09/2020_0103_225601_003-scaled.jpg,variant,ok
4669,2024-09-25,20240922_091303,,,image/jpeg,4616,https://pivotce.com/files/2024/09/20240922_091303-scaled.jpg,images/files/2024/09/20240922_091303-scaled.jpg,variant,ok
4670,2024-09-25,20240922_085618,,,image/jpeg,4616,https://pivotce.com/files/2024/09/20240922_085618-scaled.jpg,images/files/2024/09/20240922_085618-scaled.jpg,variant,ok
4672,2024-09-25,20240922_082925,,,image/jpeg,4616,https://pivotce.com/files/2024/09/20240922_082925-scaled.jpg,images/files/2024/09/20240922_082925-scaled.jpg,variant,ok
4673,2024-09-25,20240922_085629,,,image/jpeg,4616,https://pivotce.com/files/2024/09/20240922_085629-scaled.jpg,images/files/2024/09/20240922_085629-scaled.jpg,no,ok
4674,2024-09-25,NOVATEK CAMERA,EXIF_HDL_ID_1,,image/jpeg,4616,https://pivotce.com/files/2024/09/2020_0103_232814_012-scaled.jpg,images/files/2024/09/2020_0103_232814_012-scaled.jpg,variant,ok
4676,2024-09-25,front pcb,,,image/jpeg,4616,https://pivotce.com/files/2024/09/front-pcb-scaled.jpg,images/files/2024/09/front-pcb-scaled.jpg,variant,ok
4677,2024-09-25,rear pcb,,,image/jpeg,4616,https://pivotce.com/files/2024/09/rear-pcb-scaled.jpg,images/files/2024/09/rear-pcb-scaled.jpg,variant,ok
4678,2024-09-25,NOVATEK CAMERA,EXIF_HDL_ID_1,,image/jpeg,4616,https://pivotce.com/files/2024/09/2020_0103_230504_006-scaled.jpg,images/files/2024/09/2020_0103_230504_006-scaled.jpg,variant,ok
4679,2024-09-25,NOVATEK CAMERA,EXIF_HDL_ID_1,,image/jpeg,4616,https://pivotce.com/files/2024/09/2020_0103_231230_007-scaled.jpg,images/files/2024/09/2020_0103_231230_007-scaled.jpg,variant,ok
4680,2024-09-25,NOVATEK CAMERA,EXIF_HDL_ID_1,,image/jpeg,4616,https://pivotce.com/files/2024/09/2020_0103_220016_001-scaled.jpg,images/files/2024/09/2020_0103_220016_001-scaled.jpg,variant,ok
4681,2024-09-25,NOVATEK CAMERA,EXIF_HDL_ID_1,,image/jpeg,4616,https://pivotce.com/files/2024/09/2020_0103_233035_013-scaled.jpg,images/files/2024/09/2020_0103_233035_013-scaled.jpg,variant,ok
4682,2024-09-25,NOVATEK CAMERA,EXIF_HDL_ID_1,,image/jpeg,4616,https://pivotce.com/files/2024/09/2020_0104_000614_014-scaled.jpg,images/files/2024/09/2020_0104_000614_014-scaled.jpg,no,ok
4683,2024-09-25,20240922_125730,,,image/jpeg,4616,https://pivotce.com/files/2024/09/20240922_125730-scaled.jpg,images/files/2024/09/20240922_125730-scaled.jpg,variant,ok
4684,2024-09-25,NOVATEK CAMERA,EXIF_HDL_ID_1,,image/jpeg,4616,https://pivotce.com/files/2024/09/2020_0104_001134_016-scaled.jpg,images/files/2024/09/2020_0104_001134_016-scaled.jpg,variant,ok
4685,2024-09-25,NOVATEK CAMERA,EXIF_HDL_ID_1,,image/jpeg,4616,https://pivotce.com/files/2024/09/2020_0104_000942_015-scaled.jpg,images/files/2024/09/2020_0104_000942_015-scaled.jpg,variant,ok
4686,2024-09-25,CNf2pkZ3,,,image/jpeg,4616,https://pivotce.com/files/2024/09/CNf2pkZ3.jpg,images/files/2024/09/CNf2pkZ3.jpg,no,ok
4687,2024-09-25,5wpmePxM,,,image/jpeg,4616,https://pivotce.com/files/2024/09/5wpmePxM.jpg,images/files/2024/09/5wpmePxM.jpg,no,ok
4688,2024-09-25,DHkCxMu3,,,image/jpeg,4616,https://pivotce.com/files/2024/09/DHkCxMu3.jpg,images/files/2024/09/DHkCxMu3.jpg,no,ok
4692,2024-09-25,USB C Board,,,image/jpeg,4616,https://pivotce.com/files/2024/09/usbc-boards.jpg,images/files/2024/09/usbc-boards.jpg,no,ok
4713,2024-09-25,DHkCxMu3,,,image/jpeg,4616,https://pivotce.com/files/2024/09/DHkCxMu3-1.jpg,images/files/2024/09/DHkCxMu3-1.jpg,yes,ok
4714,2024-09-25,5wpmePxM,,,image/jpeg,4616,https://pivotce.com/files/2024/09/5wpmePxM-1.jpg,images/files/2024/09/5wpmePxM-1.jpg,yes,ok
4715,2024-09-25,CNf2pkZ3,,,image/jpeg,4616,https://pivotce.com/files/2024/09/CNf2pkZ3-1.jpg,images/files/2024/09/CNf2pkZ3-1.jpg,yes,ok
4723,2024-12-05,chargers,,,image/jpeg,4721,https://pivotce.com/files/2024/12/chargers-scaled.jpg,images/files/2024/12/chargers-scaled.jpg,variant,ok
4724,2024-12-05,Micro,,,image/jpeg,4721,https://pivotce.com/files/2024/12/Micro-scaled.jpg,images/files/2024/12/Micro-scaled.jpg,variant,ok
4725,2024-12-05,USB C wire,,,image/jpeg,4721,https://pivotce.com/files/2024/12/USB-C-wire-scaled.jpg,images/files/2024/12/USB-C-wire-scaled.jpg,variant,ok
4726,2024-12-05,5.1k end,,,image/jpeg,4721,https://pivotce.com/files/2024/12/5.1k-end-scaled.jpg,images/files/2024/12/5.1k-end-scaled.jpg,variant,ok
4727,2024-12-05,micro wire,,,image/jpeg,4721,https://pivotce.com/files/2024/12/micro-wire-scaled.jpg,images/files/2024/12/micro-wire-scaled.jpg,variant,ok
4731,2024-12-05,Touchpad wire,,,image/png,4721,https://pivotce.com/files/2024/12/Touchpad-wire.png,images/files/2024/12/Touchpad-wire.png,yes,ok
4738,2024-12-05,usb c connector,,,image/jpeg,4721,https://pivotce.com/files/2024/12/usb-c-connector.jpg,images/files/2024/12/usb-c-connector.jpg,yes,ok
4748,2024-12-05,error,,,image/png,,https://pivotce.com/files/2024/12/error.png,images/files/2024/12/error.png,yes,ok
